Result_ID,Event_ID,Species_Code,Number_Collected,Notes
RES-005869,EVT-02214,ANOANN,1,
RES-005870,EVT-02215,AEDNOT,1,
RES-005871,EVT-02215,AEDVIG,3,
RES-005872,EVT-02215,AEDCAM,1,
RES-005873,EVT-02215,CULANN,5,
RES-005874,EVT-02215,ANOANN,1,
RES-005875,EVT-02216,CULANN,2,
RES-005876,EVT-02217,AEDVIG,1,
RES-005877,EVT-02217,CULANN,1,
RES-005878,EVT-02218,AEDNOT,1,
RES-005879,EVT-02218,AEDVIG,2,
RES-005880,EVT-02218,CULANN,5,
RES-005881,EVT-02218,CULQUI,2,
RES-005882,EVT-02219,AEDNOT,2,
RES-005883,EVT-02219,AEDVIG,1,
RES-005884,EVT-02219,AEDCAM,1,
RES-005885,EVT-02219,CULANN,4,
RES-005886,EVT-02219,ANOANN,1,
RES-005887,EVT-02220,AEDNOT,2,
RES-005888,EVT-02220,AEDVIG,5,
RES-005889,EVT-02220,AEDCAM,1,
RES-005890,EVT-02220,CULANN,1,
RES-005891,EVT-02220,CULQUI,1,
RES-005892,EVT-02223,CULANN,2,
RES-005893,EVT-02224,AEDVIG,1,
RES-005894,EVT-02224,AEDCAM,1,
RES-005895,EVT-02225,AEDNOT,1,
RES-005896,EVT-02226,AEDVIG,1,
RES-005897,EVT-02226,AEDCAM,1,
RES-005898,EVT-02226,CULANN,4,
RES-005899,EVT-02227,AEDNOT,1,
RES-005900,EVT-02227,AEDCAM,1,
RES-005901,EVT-02228,CULANN,2,
RES-005902,EVT-02229,AEDVIG,1,
RES-005903,EVT-02229,AEDCAM,1,
RES-005904,EVT-02229,CULANN,2,
RES-005905,EVT-02230,AEDNOT,1,
RES-005906,EVT-02230,AEDVIG,2,
RES-005907,EVT-02230,AEDCAM,1,
RES-005908,EVT-02230,CULANN,2,
RES-005909,EVT-02230,CULQUI,1,
RES-005910,EVT-02232,AEDNOT,1,
RES-005911,EVT-02232,AEDVIG,1,
RES-005912,EVT-02232,AEDCAM,1,
RES-005913,EVT-02232,CULANN,5,
RES-005914,EVT-02232,CULQUI,1,
RES-005915,EVT-02233,AEDNOT,1,
RES-005916,EVT-02233,AEDCAM,1,
RES-005917,EVT-02233,CULANN,5,
RES-005918,EVT-02234,AEDVIG,5,
RES-005919,EVT-02234,AEDCAM,2,
RES-005920,EVT-02234,CULANN,2,
RES-005921,EVT-02234,CULQUI,1,
RES-005922,EVT-02235,AEDNOT,1,
RES-005923,EVT-02235,AEDVIG,3,
RES-005924,EVT-02235,AEDCAM,1,
RES-005925,EVT-02235,CULANN,3,
RES-005926,EVT-02236,AEDVIG,1,
RES-005927,EVT-02236,AEDCAM,2,
RES-005928,EVT-02236,CULANN,4,
RES-005929,EVT-02236,CULQUI,1,
RES-005930,EVT-02237,AEDNOT,2,
RES-005931,EVT-02237,AEDVIG,2,
RES-005932,EVT-02237,AEDCAM,1,
RES-005933,EVT-02237,CULANN,4,
RES-005934,EVT-02237,ANOANN,1,
RES-005935,EVT-02238,AEDNOT,1,
RES-005936,EVT-02238,CULANN,4,
RES-005937,EVT-02238,CULQUI,1,
RES-005938,EVT-02239,ANOANN,1,
RES-005939,EVT-02241,CULANN,1,
RES-005940,EVT-02241,CULQUI,2,
RES-005941,EVT-02242,AEDVIG,2,
RES-005942,EVT-02242,CULANN,4,
RES-005943,EVT-02242,ANOANN,2,
RES-005944,EVT-02243,AEDNOT,1,
RES-005945,EVT-02243,AEDCAM,2,
RES-005946,EVT-02243,CULANN,3,
RES-005947,EVT-02243,ANOANN,1,
RES-005948,EVT-02244,AEDNOT,2,
RES-005949,EVT-02244,AEDVIG,2,
RES-005950,EVT-02244,AEDCAM,2,
RES-005951,EVT-02244,CULANN,9,
RES-005952,EVT-02244,CULQUI,2,
RES-005953,EVT-02245,AEDNOT,1,
RES-005954,EVT-02245,AEDVIG,3,
RES-005955,EVT-02245,AEDCAM,2,
RES-005956,EVT-02245,CULANN,6,
RES-005957,EVT-02245,ANOANN,1,
RES-005958,EVT-02246,AEDNOT,1,
RES-005959,EVT-02246,AEDVIG,1,
RES-005960,EVT-02246,CULANN,8,
RES-005961,EVT-02246,CULQUI,3,
RES-005962,EVT-02247,AEDNOT,1,
RES-005963,EVT-02247,AEDVIG,2,
RES-005964,EVT-02247,AEDCAM,5,
RES-005965,EVT-02247,CULANN,9,
RES-005966,EVT-02247,CULQUI,3,
RES-005967,EVT-02248,AEDVIG,4,
RES-005968,EVT-02248,AEDCAM,1,
RES-005969,EVT-02248,CULANN,6,
RES-005970,EVT-02248,CULQUI,2,
RES-005971,EVT-02249,AEDNOT,2,
RES-005972,EVT-02249,AEDVIG,3,
RES-005973,EVT-02249,CULANN,11,
RES-005974,EVT-02249,CULQUI,2,
RES-005975,EVT-02249,ANOANN,1,
RES-005976,EVT-02250,AEDNOT,3,
RES-005977,EVT-02250,AEDVIG,5,
RES-005978,EVT-02250,AEDCAM,1,
RES-005979,EVT-02250,CULANN,11,
RES-005980,EVT-02250,CULQUI,2,
RES-005981,EVT-02251,AEDVIG,3,
RES-005982,EVT-02251,AEDCAM,2,
RES-005983,EVT-02251,CULANN,9,
RES-005984,EVT-02251,CULQUI,2,
RES-005985,EVT-02252,AEDNOT,2,
RES-005986,EVT-02252,AEDVIG,2,
RES-005987,EVT-02252,AEDCAM,1,
RES-005988,EVT-02252,CULANN,8,
RES-005989,EVT-02252,CULQUI,1,
RES-005990,EVT-02252,ANOANN,1,
RES-005991,EVT-02253,AEDVIG,7,
RES-005992,EVT-02253,AEDCAM,1,
RES-005993,EVT-02253,CULANN,7,
RES-005994,EVT-02253,CULQUI,4,
RES-005995,EVT-02254,AEDNOT,3,
RES-005996,EVT-02254,AEDVIG,7,
RES-005997,EVT-02254,AEDCAM,2,
RES-005998,EVT-02254,CULANN,10,
RES-005999,EVT-02254,CULQUI,5,
RES-006000,EVT-02255,AEDNOT,3,
RES-006001,EVT-02255,AEDVIG,7,
RES-006002,EVT-02255,AEDCAM,1,
RES-006003,EVT-02255,CULANN,13,
RES-006004,EVT-02255,CULQUI,1,
RES-006005,EVT-02256,AEDNOT,2,
RES-006006,EVT-02256,AEDVIG,8,
RES-006007,EVT-02256,AEDCAM,4,
RES-006008,EVT-02256,CULANN,10,
RES-006009,EVT-02256,CULQUI,2,
RES-006010,EVT-02259,CULANN,1,
RES-006011,EVT-02260,AEDVIG,1,
RES-006012,EVT-02261,AEDVIG,2,
RES-006013,EVT-02261,CULANN,1,
RES-006014,EVT-02262,AEDNOT,1,
RES-006015,EVT-02265,AEDVIG,4,
RES-006016,EVT-02265,CULANN,4,
RES-006017,EVT-02265,CULQUI,1,
RES-006018,EVT-02266,AEDNOT,2,
RES-006019,EVT-02266,AEDCAM,1,
RES-006020,EVT-02266,CULANN,1,
RES-006021,EVT-02266,CULQUI,1,
RES-006022,EVT-02269,AEDNOT,3,
RES-006023,EVT-02269,AEDVIG,1,
RES-006024,EVT-02269,CULANN,6,
RES-006025,EVT-02270,AEDNOT,1,
RES-006026,EVT-02270,AEDVIG,1,
RES-006027,EVT-02270,CULANN,3,
RES-006028,EVT-02270,CULQUI,1,
RES-006029,EVT-02271,AEDVIG,2,
RES-006030,EVT-02271,CULANN,4,
RES-006031,EVT-02271,CULQUI,1,
RES-006032,EVT-02272,AEDCAM,1,
RES-006033,EVT-02272,CULANN,9,
RES-006034,EVT-02273,CULANN,1,
RES-006035,EVT-02274,AEDVIG,3,
RES-006036,EVT-02274,AEDCAM,1,
RES-006037,EVT-02274,CULANN,1,
RES-006038,EVT-02274,ANOANN,1,
RES-006039,EVT-02275,CULANN,1,
RES-006040,EVT-02276,CULANN,1,
RES-006041,EVT-02277,CULANN,1,
RES-006042,EVT-02279,AEDNOT,1,
RES-006043,EVT-02279,AEDVIG,2,
RES-006044,EVT-02279,CULANN,1,
RES-006045,EVT-02279,ANOANN,1,
RES-006046,EVT-02280,CULANN,3,
RES-006047,EVT-02280,CULQUI,1,
RES-006048,EVT-02281,AEDNOT,1,
RES-006049,EVT-02281,CULANN,2,
RES-006050,EVT-02282,AEDNOT,1,
RES-006051,EVT-02282,AEDVIG,1,
RES-006052,EVT-02282,AEDCAM,1,
RES-006053,EVT-02282,CULANN,1,
RES-006054,EVT-02283,AEDNOT,3,
RES-006055,EVT-02283,AEDVIG,1,
RES-006056,EVT-02283,CULANN,5,
RES-006057,EVT-02283,CULQUI,1,
RES-006058,EVT-02283,ANOANN,1,
RES-006059,EVT-02284,AEDVIG,1,
RES-006060,EVT-02284,AEDCAM,1,
RES-006061,EVT-02284,CULANN,3,
RES-006062,EVT-02284,CULQUI,1,
RES-006063,EVT-02285,AEDNOT,2,
RES-006064,EVT-02285,AEDVIG,1,
RES-006065,EVT-02285,AEDCAM,1,
RES-006066,EVT-02285,CULANN,2,
RES-006067,EVT-02285,CULQUI,1,
RES-006068,EVT-02286,AEDVIG,3,
RES-006069,EVT-02286,CULANN,4,
RES-006070,EVT-02287,AEDNOT,2,
RES-006071,EVT-02287,AEDVIG,1,
RES-006072,EVT-02287,AEDCAM,2,
RES-006073,EVT-02287,CULANN,5,
RES-006074,EVT-02287,CULQUI,1,
RES-006075,EVT-02289,AEDNOT,1,
RES-006076,EVT-02289,AEDVIG,1,
RES-006077,EVT-02289,CULANN,5,
RES-006078,EVT-02289,ANOANN,1,
RES-006079,EVT-02290,AEDVIG,4,
RES-006080,EVT-02290,CULANN,2,
RES-006081,EVT-02290,CULQUI,2,
RES-006082,EVT-02291,AEDNOT,1,
RES-006083,EVT-02291,AEDVIG,3,
RES-006084,EVT-02291,AEDCAM,1,
RES-006085,EVT-02291,CULANN,4,
RES-006086,EVT-02292,AEDNOT,1,
RES-006087,EVT-02292,AEDVIG,3,
RES-006088,EVT-02292,AEDCAM,1,
RES-006089,EVT-02292,CULANN,7,
RES-006090,EVT-02293,CULANN,2,
RES-006091,EVT-02294,AEDNOT,1,
RES-006092,EVT-02294,CULANN,1,
RES-006093,EVT-02295,AEDCAM,1,
RES-006094,EVT-02295,CULANN,3,
RES-006095,EVT-02296,AEDNOT,1,
RES-006096,EVT-02296,CULANN,2,
RES-006097,EVT-02298,AEDVIG,1,
RES-006098,EVT-02298,CULQUI,1,
RES-006099,EVT-02299,AEDNOT,2,
RES-006100,EVT-02299,AEDCAM,1,
RES-006101,EVT-02299,CULANN,2,
RES-006102,EVT-02299,CULQUI,1,
RES-006103,EVT-02300,AEDNOT,1,
RES-006104,EVT-02300,AEDVIG,2,
RES-006105,EVT-02300,CULQUI,2,
RES-006106,EVT-02301,AEDVIG,1,
RES-006107,EVT-02301,CULANN,5,
RES-006108,EVT-02301,CULQUI,2,
RES-006109,EVT-02302,AEDVIG,1,
RES-006110,EVT-02302,CULANN,1,
RES-006111,EVT-02303,AEDVIG,2,
RES-006112,EVT-02303,AEDCAM,2,
RES-006113,EVT-02303,CULANN,2,
RES-006114,EVT-02305,AEDNOT,1,
RES-006115,EVT-02305,AEDVIG,2,
RES-006116,EVT-02305,CULANN,4,
RES-006117,EVT-02305,CULQUI,3,
RES-006118,EVT-02306,AEDVIG,1,
RES-006119,EVT-02306,CULANN,4,
RES-006120,EVT-02307,AEDCAM,2,
RES-006121,EVT-02307,CULANN,2,
RES-006122,EVT-02308,AEDVIG,2,
RES-006123,EVT-02308,AEDCAM,1,
RES-006124,EVT-02308,CULANN,6,
RES-006125,EVT-02308,CULQUI,1,
RES-006126,EVT-02308,ANOANN,1,
RES-006127,EVT-02309,AEDVIG,2,
RES-006128,EVT-02309,CULANN,1,
RES-006129,EVT-02310,AEDNOT,1,
RES-006130,EVT-02310,AEDVIG,2,
RES-006131,EVT-02310,CULANN,3,
RES-006132,EVT-02311,CULANN,1,
RES-006133,EVT-02313,CULQUI,1,
RES-006134,EVT-02314,AEDNOT,1,
RES-006135,EVT-02314,AEDVIG,1,
RES-006136,EVT-02314,CULQUI,1,
RES-006137,EVT-02314,ANOANN,1,
RES-006138,EVT-02315,AEDNOT,1,
RES-006139,EVT-02315,AEDVIG,2,
RES-006140,EVT-02315,AEDCAM,1,
RES-006141,EVT-02315,CULANN,1,
RES-006142,EVT-02316,AEDVIG,1,
RES-006143,EVT-02316,AEDCAM,1,
RES-006144,EVT-02317,AEDNOT,1,
RES-006145,EVT-02317,AEDVIG,1,
RES-006146,EVT-02317,CULQUI,1,
RES-006147,EVT-02318,AEDVIG,2,
RES-006148,EVT-02318,AEDCAM,1,
RES-006149,EVT-02318,CULANN,3,
RES-006150,EVT-02318,CULQUI,1,
RES-006151,EVT-02319,AEDNOT,1,
RES-006152,EVT-02319,AEDVIG,1,
RES-006153,EVT-02319,CULANN,1,
RES-006154,EVT-02319,CULQUI,6,
RES-006155,EVT-02320,AEDVIG,1,
RES-006156,EVT-02320,AEDCAM,2,
RES-006157,EVT-02320,CULQUI,3,
RES-006158,EVT-02321,AEDVIG,3,
RES-006159,EVT-02321,CULANN,2,
RES-006160,EVT-02321,CULQUI,4,
RES-006161,EVT-02323,CULANN,1,
RES-006162,EVT-02323,CULQUI,2,
RES-006163,EVT-02324,AEDNOT,1,
RES-006164,EVT-02324,AEDVIG,1,
RES-006165,EVT-02324,AEDCAM,1,
RES-006166,EVT-02324,CULQUI,3,
RES-006167,EVT-02324,ANOANN,1,
RES-006168,EVT-02325,AEDNOT,1,
RES-006169,EVT-02325,AEDVIG,1,
RES-006170,EVT-02325,AEDCAM,3,
RES-006171,EVT-02325,CULANN,1,
RES-006172,EVT-02325,CULQUI,6,
RES-006173,EVT-02325,ANOANN,1,
RES-006174,EVT-02327,AEDVIG,3,
RES-006175,EVT-02327,CULANN,1,
RES-006176,EVT-02327,CULQUI,1,
RES-006177,EVT-02327,ANOANN,1,
RES-006178,EVT-02328,AEDNOT,4,
RES-006179,EVT-02328,AEDVIG,3,
RES-006180,EVT-02328,AEDCAM,2,
RES-006181,EVT-02328,CULQUI,1,
RES-006182,EVT-02329,AEDCAM,2,
RES-006183,EVT-02329,CULANN,1,
RES-006184,EVT-02330,AEDVIG,1,
RES-006185,EVT-02330,CULANN,1,
RES-006186,EVT-02331,AEDCAM,1,
RES-006187,EVT-02333,AEDCAM,1,
RES-006188,EVT-02333,CULQUI,1,
RES-006189,EVT-02334,AEDVIG,1,
RES-006190,EVT-02334,AEDCAM,1,
RES-006191,EVT-02336,AEDNOT,2,
RES-006192,EVT-02336,AEDVIG,6,
RES-006193,EVT-02336,AEDCAM,12,
RES-006194,EVT-02336,CULANN,6,
RES-006195,EVT-02336,CULQUI,4,
RES-006196,EVT-02336,ANOANN,1,
RES-006197,EVT-02337,AEDNOT,1,
RES-006198,EVT-02337,AEDVIG,1,
RES-006199,EVT-02337,CULANN,2,
RES-006200,EVT-02337,CULQUI,1,
RES-006201,EVT-02337,ANOANN,1,
RES-006202,EVT-02338,AEDVIG,3,
RES-006203,EVT-02338,AEDCAM,4,
RES-006204,EVT-02339,AEDNOT,2,
RES-006205,EVT-02339,AEDVIG,2,
RES-006206,EVT-02339,AEDCAM,4,
RES-006207,EVT-02339,CULANN,1,
RES-006208,EVT-02339,CULQUI,1,
RES-006209,EVT-02339,ANOANN,1,
RES-006210,EVT-02340,AEDNOT,1,
RES-006211,EVT-02340,AEDCAM,4,
RES-006212,EVT-02340,CULANN,2,
RES-006213,EVT-02343,AEDVIG,1,
RES-006214,EVT-02343,AEDCAM,2,
RES-006215,EVT-02343,CULQUI,2,
RES-006216,EVT-02344,AEDNOT,1,
RES-006217,EVT-02344,AEDVIG,2,
RES-006218,EVT-02344,AEDCAM,5,
RES-006219,EVT-02344,CULANN,3,
RES-006220,EVT-02344,CULQUI,1,
RES-006221,EVT-02345,AEDNOT,2,
RES-006222,EVT-02345,AEDCAM,3,
RES-006223,EVT-02345,CULANN,1,
RES-006224,EVT-02346,AEDNOT,1,
RES-006225,EVT-02346,AEDVIG,3,
RES-006226,EVT-02346,AEDCAM,5,
RES-006227,EVT-02346,CULANN,2,
RES-006228,EVT-02347,CULANN,1,
RES-006229,EVT-02348,AEDVIG,1,
RES-006230,EVT-02350,AEDVIG,1,
RES-006231,EVT-02350,CULANN,1,
RES-006232,EVT-02350,CULQUI,1,
RES-006233,EVT-02351,AEDVIG,1,
RES-006234,EVT-02351,AEDCAM,1,
RES-006235,EVT-02351,CULANN,3,
RES-006236,EVT-02352,AEDVIG,1,
RES-006237,EVT-02352,CULANN,3,
RES-006238,EVT-02353,AEDVIG,2,
RES-006239,EVT-02353,AEDCAM,1,
RES-006240,EVT-02353,CULANN,3,
RES-006241,EVT-02354,AEDVIG,2,
RES-006242,EVT-02354,AEDCAM,1,
RES-006243,EVT-02354,CULANN,1,
RES-006244,EVT-02354,CULQUI,1,
RES-006245,EVT-02355,AEDVIG,2,
RES-006246,EVT-02355,AEDCAM,1,
RES-006247,EVT-02355,CULANN,2,
RES-006248,EVT-02355,CULQUI,2,
RES-006249,EVT-02356,AEDCAM,1,
RES-006250,EVT-02356,CULANN,2,
RES-006251,EVT-02357,AEDVIG,3,
RES-006252,EVT-02357,AEDCAM,1,
RES-006253,EVT-02357,CULANN,2,
RES-006254,EVT-02359,AEDNOT,1,
RES-006255,EVT-02359,AEDVIG,2,
RES-006256,EVT-02359,CULANN,5,
RES-006257,EVT-02359,ANOANN,1,
RES-006258,EVT-02360,AEDNOT,1,
RES-006259,EVT-02360,CULANN,3,
RES-006260,EVT-02360,CULQUI,1,
RES-006261,EVT-02361,AEDVIG,2,
RES-006262,EVT-02361,AEDCAM,1,
RES-006263,EVT-02361,CULANN,2,
RES-006264,EVT-02361,CULQUI,1,
RES-006265,EVT-02361,ANOANN,1,
RES-006266,EVT-02362,AEDNOT,1,
RES-006267,EVT-02362,AEDCAM,1,
RES-006268,EVT-02362,CULANN,2,
RES-006269,EVT-02362,CULQUI,1,
RES-006270,EVT-02363,AEDNOT,1,
RES-006271,EVT-02363,AEDVIG,1,
RES-006272,EVT-02363,AEDCAM,1,
RES-006273,EVT-02363,CULANN,1,
RES-006274,EVT-02367,AEDVIG,1,
RES-006275,EVT-02367,CULANN,1,
RES-006276,EVT-02368,AEDVIG,1,
RES-006277,EVT-02368,CULANN,3,
RES-006278,EVT-02369,CULANN,1,
RES-006279,EVT-02370,AEDCAM,2,
RES-006280,EVT-02370,CULANN,1,
RES-006281,EVT-02371,AEDVIG,2,
RES-006282,EVT-02371,AEDCAM,3,
RES-006283,EVT-02371,CULANN,3,
RES-006284,EVT-02372,AEDNOT,1,
RES-006285,EVT-02372,AEDVIG,2,
RES-006286,EVT-02372,CULANN,4,
RES-006287,EVT-02373,AEDNOT,3,
RES-006288,EVT-02373,AEDVIG,1,
RES-006289,EVT-02373,CULANN,1,
RES-006290,EVT-02374,AEDVIG,1,
RES-006291,EVT-02374,AEDCAM,1,
RES-006292,EVT-02374,CULANN,2,
RES-006293,EVT-02374,CULQUI,1,
RES-006294,EVT-02376,AEDNOT,1,
RES-006295,EVT-02376,AEDVIG,4,
RES-006296,EVT-02376,CULANN,8,
RES-006297,EVT-02376,CULQUI,1,
RES-006298,EVT-02378,AEDNOT,1,
RES-006299,EVT-02378,AEDVIG,2,
RES-006300,EVT-02378,CULANN,4,
RES-006301,EVT-02379,AEDNOT,1,
RES-006302,EVT-02379,AEDVIG,1,
RES-006303,EVT-02379,CULANN,5,
RES-006304,EVT-02380,AEDVIG,2,
RES-006305,EVT-02380,CULANN,11,
RES-006306,EVT-02381,AEDNOT,1,
RES-006307,EVT-02381,AEDVIG,3,
RES-006308,EVT-02381,AEDCAM,1,
RES-006309,EVT-02381,CULANN,7,
RES-006310,EVT-02381,CULQUI,1,
RES-006311,EVT-02381,ANOANN,1,
RES-006312,EVT-02382,AEDNOT,2,
RES-006313,EVT-02382,AEDVIG,1,
RES-006314,EVT-02382,AEDCAM,1,
RES-006315,EVT-02382,CULANN,6,
RES-006316,EVT-02384,CULANN,1,
RES-006317,EVT-02386,AEDCAM,1,
RES-006318,EVT-02386,CULANN,2,
RES-006319,EVT-02387,AEDVIG,2,
RES-006320,EVT-02388,AEDVIG,1,
RES-006321,EVT-02389,AEDCAM,1,
RES-006322,EVT-02389,CULANN,4,
RES-006323,EVT-02389,ANOANN,1,
RES-006324,EVT-02390,AEDNOT,1,
RES-006325,EVT-02390,AEDVIG,2,
RES-006326,EVT-02390,CULANN,6,
RES-006327,EVT-02391,AEDNOT,1,
RES-006328,EVT-02391,AEDVIG,5,
RES-006329,EVT-02391,CULANN,3,
RES-006330,EVT-02391,ANOANN,3,
RES-006331,EVT-02392,AEDVIG,1,
RES-006332,EVT-02393,AEDNOT,1,
RES-006333,EVT-02393,AEDCAM,2,
RES-006334,EVT-02393,CULANN,2,
RES-006335,EVT-02393,CULQUI,2,
RES-006336,EVT-02394,AEDNOT,2,
RES-006337,EVT-02394,AEDVIG,1,
RES-006338,EVT-02394,AEDCAM,1,
RES-006339,EVT-02394,CULANN,6,
RES-006340,EVT-02395,AEDCAM,1,
RES-006341,EVT-02395,CULANN,7,
RES-006342,EVT-02397,AEDNOT,1,
RES-006343,EVT-02397,AEDCAM,3,
RES-006344,EVT-02397,CULANN,5,
RES-006345,EVT-02397,CULQUI,2,
RES-006346,EVT-02398,AEDVIG,3,
RES-006347,EVT-02398,CULANN,2,
RES-006348,EVT-02399,AEDVIG,1,
RES-006349,EVT-02399,CULANN,1,
RES-006350,EVT-02399,CULQUI,1,
RES-006351,EVT-02400,AEDNOT,2,
RES-006352,EVT-02400,AEDVIG,1,
RES-006353,EVT-02400,AEDCAM,1,
RES-006354,EVT-02400,CULANN,2,
RES-006355,EVT-02400,CULQUI,3,
RES-006356,EVT-02400,ANOANN,1,
RES-006357,EVT-02403,AEDVIG,1,
RES-006358,EVT-02405,AEDVIG,4,
RES-006359,EVT-02405,AEDCAM,2,
RES-006360,EVT-02405,CULANN,1,
RES-006361,EVT-02406,AEDNOT,1,
RES-006362,EVT-02406,AEDCAM,1,
RES-006363,EVT-02406,ANOANN,1,
RES-006364,EVT-02407,AEDVIG,3,
RES-006365,EVT-02408,AEDVIG,1,
RES-006366,EVT-02408,CULQUI,1,
RES-006367,EVT-02409,AEDNOT,1,
RES-006368,EVT-02409,AEDVIG,3,
RES-006369,EVT-02409,CULANN,1,
RES-006370,EVT-02410,AEDNOT,1,
RES-006371,EVT-02410,AEDVIG,1,
RES-006372,EVT-02410,CULANN,2,
RES-006373,EVT-02411,AEDNOT,2,
RES-006374,EVT-02411,AEDVIG,3,
RES-006375,EVT-02411,AEDCAM,1,
RES-006376,EVT-02411,CULANN,3,
RES-006377,EVT-02411,CULQUI,2,
RES-006378,EVT-02412,AEDNOT,2,
RES-006379,EVT-02412,AEDVIG,5,
RES-006380,EVT-02412,CULANN,2,
RES-006381,EVT-02412,ANOANN,1,
RES-006382,EVT-02413,AEDVIG,2,
RES-006383,EVT-02413,AEDCAM,1,
RES-006384,EVT-02413,CULANN,3,
RES-006385,EVT-02413,ANOANN,1,
RES-006386,EVT-02414,AEDNOT,1,
RES-006387,EVT-02414,AEDVIG,3,
RES-006388,EVT-02414,CULANN,1,
RES-006389,EVT-02415,AEDNOT,2,
RES-006390,EVT-02415,AEDVIG,7,
RES-006391,EVT-02415,CULANN,4,
RES-006392,EVT-02416,AEDNOT,2,
RES-006393,EVT-02416,AEDVIG,5,
RES-006394,EVT-02416,AEDCAM,3,
RES-006395,EVT-02416,CULANN,2,
RES-006396,EVT-02417,AEDNOT,1,
RES-006397,EVT-02417,AEDVIG,3,
RES-006398,EVT-02417,AEDCAM,2,
RES-006399,EVT-02417,CULANN,3,
RES-006400,EVT-02417,CULQUI,1,
RES-006401,EVT-02417,ANOANN,1,
RES-006402,EVT-02418,AEDNOT,1,
RES-006403,EVT-02418,AEDVIG,7,
RES-006404,EVT-02418,CULANN,2,
RES-006405,EVT-02418,CULQUI,1,
RES-006406,EVT-02420,AEDNOT,1,
RES-006407,EVT-02420,AEDVIG,1,
RES-006408,EVT-02420,CULANN,1,
RES-006409,EVT-02421,AEDVIG,1,
RES-006410,EVT-02421,CULANN,1,
RES-006411,EVT-02422,AEDVIG,1,
RES-006412,EVT-02422,AEDCAM,2,
RES-006413,EVT-02423,AEDVIG,1,
RES-006414,EVT-02424,AEDNOT,2,
RES-006415,EVT-02424,AEDVIG,1,
RES-006416,EVT-02424,CULANN,1,
RES-006417,EVT-02424,CULQUI,1,
RES-006418,EVT-02426,AEDNOT,1,
RES-006419,EVT-02426,AEDVIG,3,
RES-006420,EVT-02426,CULANN,1,
RES-006421,EVT-02427,AEDNOT,3,
RES-006422,EVT-02427,AEDVIG,2,
RES-006423,EVT-02427,CULANN,1,
RES-006424,EVT-02427,CULQUI,1,
RES-006425,EVT-02428,AEDNOT,2,
RES-006426,EVT-02428,AEDVIG,1,
RES-006427,EVT-02428,AEDCAM,1,
RES-006428,EVT-02428,CULANN,1,
RES-006429,EVT-02428,CULQUI,1,
RES-006430,EVT-02429,AEDNOT,1,
RES-006431,EVT-02429,AEDVIG,5,
RES-006432,EVT-02429,AEDCAM,1,
RES-006433,EVT-02429,CULQUI,1,
RES-006434,EVT-02430,AEDVIG,3,
RES-006435,EVT-02430,AEDCAM,1,
RES-006436,EVT-02430,CULQUI,1,
RES-006437,EVT-02430,ANOANN,1,
RES-006438,EVT-02431,AEDNOT,1,
RES-006439,EVT-02431,AEDVIG,3,
RES-006440,EVT-02431,AEDCAM,1,
RES-006441,EVT-02431,CULANN,1,
RES-006442,EVT-02432,AEDVIG,5,
RES-006443,EVT-02432,CULANN,1,
RES-006444,EVT-02432,CULQUI,2,
RES-006445,EVT-02433,AEDVIG,3,
RES-006446,EVT-02433,AEDCAM,1,
RES-006447,EVT-02433,CULANN,2,
RES-006448,EVT-02434,AEDVIG,4,
RES-006449,EVT-02434,CULANN,3,
RES-006450,EVT-02435,AEDVIG,3,
RES-006451,EVT-02435,CULANN,3,
RES-006452,EVT-02436,AEDVIG,5,
RES-006453,EVT-02436,CULANN,1,
RES-006454,EVT-02436,ANOANN,1,
RES-006455,EVT-02437,ANOANN,1,
RES-006456,EVT-02440,CULANN,2,
RES-006457,EVT-02441,AEDNOT,2,
RES-006458,EVT-02441,AEDVIG,1,
RES-006459,EVT-02441,AEDCAM,1,
RES-006460,EVT-02441,CULANN,2,
RES-006461,EVT-02442,AEDNOT,1,
RES-006462,EVT-02442,AEDVIG,2,
RES-006463,EVT-02442,CULANN,2,
RES-006464,EVT-02442,ANOANN,2,
RES-006465,EVT-02443,AEDNOT,2,
RES-006466,EVT-02443,AEDVIG,1,
RES-006467,EVT-02443,AEDCAM,2,
RES-006468,EVT-02443,CULANN,6,
RES-006469,EVT-02443,ANOANN,1,
RES-006470,EVT-02445,AEDNOT,1,
RES-006471,EVT-02445,AEDVIG,3,
RES-006472,EVT-02445,AEDCAM,1,
RES-006473,EVT-02445,CULANN,1,
RES-006474,EVT-02446,AEDNOT,1,
RES-006475,EVT-02446,AEDVIG,1,
RES-006476,EVT-02446,CULANN,1,
RES-006477,EVT-02447,AEDNOT,1,
RES-006478,EVT-02447,AEDVIG,1,
RES-006479,EVT-02447,AEDCAM,1,
RES-006480,EVT-02447,CULANN,4,
RES-006481,EVT-02448,AEDVIG,2,
RES-006482,EVT-02448,AEDCAM,2,
RES-006483,EVT-02448,CULANN,7,
RES-006484,EVT-02449,AEDNOT,2,
RES-006485,EVT-02449,AEDVIG,1,
RES-006486,EVT-02449,CULANN,5,
RES-006487,EVT-02449,ANOANN,1,
RES-006488,EVT-02450,AEDVIG,1,
RES-006489,EVT-02450,CULANN,3,
RES-006490,EVT-02450,CULQUI,1,
RES-006491,EVT-02451,AEDNOT,3,
RES-006492,EVT-02451,AEDVIG,1,
RES-006493,EVT-02451,AEDCAM,1,
RES-006494,EVT-02451,CULANN,3,
